sample_id,split,src_dir,dst_dir,file_count,total_bytes,seed,created_at,mode
E131,test,backend\data\Srilankan_OCT\DataFiles\E131,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E131,9,7918574,42,2026-03-21T16:18:00,junction
E128,test,backend\data\Srilankan_OCT\DataFiles\E128,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E128,9,49690438,42,2026-03-21T16:18:00,junction
E804,test,backend\data\Srilankan_OCT\DataFiles\E804,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E804,9,8014062,42,2026-03-21T16:18:00,junction
E070,test,backend\data\Srilankan_OCT\DataFiles\E070,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E070,8,5062406,42,2026-03-21T16:18:00,junction
E753,test,backend\data\Srilankan_OCT\DataFiles\E753,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E753,8,5131048,42,2026-03-21T16:18:00,junction
E087,test,backend\data\Srilankan_OCT\DataFiles\E087,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E087,8,5133750,42,2026-03-21T16:18:00,junction
E939,test,backend\data\Srilankan_OCT\DataFiles\E939,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E939,5,46256562,42,2026-03-21T16:18:00,junction
E477,test,backend\data\Srilankan_OCT\DataFiles\E477,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E477,9,7822038,42,2026-03-21T16:18:00,junction
E059,test,backend\data\Srilankan_OCT\DataFiles\E059,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E059,12,8580840,42,2026-03-21T16:18:00,junction
E476,test,backend\data\Srilankan_OCT\DataFiles\E476,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E476,9,7785568,42,2026-03-21T16:18:00,junction
E550,test,backend\data\Srilankan_OCT\DataFiles\E550,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E550,12,51305462,42,2026-03-21T16:18:00,junction
E616,test,backend\data\Srilankan_OCT\DataFiles\E616,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E616,9,7671504,42,2026-03-21T16:18:00,junction
E849,test,backend\data\Srilankan_OCT\DataFiles\E849,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E849,8,5070826,42,2026-03-21T16:18:00,junction
E019,test,backend\data\Srilankan_OCT\DataFiles\E019,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E019,5,46256204,42,2026-03-21T16:18:00,junction
E756,test,backend\data\Srilankan_OCT\DataFiles\E756,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E756,5,46256672,42,2026-03-21T16:18:00,junction
E568,test,backend\data\Srilankan_OCT\DataFiles\E568,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E568,12,51354338,42,2026-03-21T16:18:00,junction
E000,test,backend\data\Srilankan_OCT\DataFiles\E000,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E000,18,16036522,42,2026-03-21T16:18:00,junction
E802,test,backend\data\Srilankan_OCT\DataFiles\E802,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E802,5,3522140,42,2026-03-21T16:18:00,junction
E812,test,backend\data\Srilankan_OCT\DataFiles\E812,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E812,8,5102656,42,2026-03-21T16:18:00,junction
E207,test,backend\data\Srilankan_OCT\DataFiles\E207,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E207,9,8043588,42,2026-03-21T16:18:00,junction
E628,test,backend\data\Srilankan_OCT\DataFiles\E628,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E628,12,51393156,42,2026-03-21T16:18:00,junction
E865,test,backend\data\Srilankan_OCT\DataFiles\E865,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E865,5,46256374,42,2026-03-21T16:18:00,junction
E972,test,backend\data\Srilankan_OCT\DataFiles\E972,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E972,9,7914580,42,2026-03-21T16:18:00,junction
E840,test,backend\data\Srilankan_OCT\DataFiles\E840,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E840,13,54270990,42,2026-03-21T16:18:00,junction
E541,test,backend\data\Srilankan_OCT\DataFiles\E541,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E541,13,54342192,42,2026-03-21T16:18:00,junction
E108,test,backend\data\Srilankan_OCT\DataFiles\E108,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E108,8,5114374,42,2026-03-21T16:18:00,junction
E776,test,backend\data\Srilankan_OCT\DataFiles\E776,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E776,12,51421058,42,2026-03-21T16:18:00,junction
E284,test,backend\data\Srilankan_OCT\DataFiles\E284,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E284,5,46257530,42,2026-03-21T16:18:00,junction
E768,test,backend\data\Srilankan_OCT\DataFiles\E768,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E768,9,8056334,42,2026-03-21T16:18:00,junction
E880,test,backend\data\Srilankan_OCT\DataFiles\E880,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E880,13,54230742,42,2026-03-21T16:18:00,junction
E003,test,backend\data\Srilankan_OCT\DataFiles\E003,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E003,12,6149026,42,2026-03-21T16:18:00,junction
E999,test,backend\data\Srilankan_OCT\DataFiles\E999,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E999,8,5130000,42,2026-03-21T16:18:00,junction
E169,test,backend\data\Srilankan_OCT\DataFiles\E169,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E169,5,46256394,42,2026-03-21T16:18:00,junction
E697,test,backend\data\Srilankan_OCT\DataFiles\E697,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E697,5,46257110,42,2026-03-21T16:18:00,junction
E937,test,backend\data\Srilankan_OCT\DataFiles\E937,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E937,4,1001554,42,2026-03-21T16:18:00,junction
E998,test,backend\data\Srilankan_OCT\DataFiles\E998,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E998,15,10248016,42,2026-03-21T16:18:00,junction
E959,test,backend\data\Srilankan_OCT\DataFiles\E959,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E959,5,3435694,42,2026-03-21T16:18:00,junction
E914,test,backend\data\Srilankan_OCT\DataFiles\E914,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E914,5,3482938,42,2026-03-21T16:18:00,junction
E943,test,backend\data\Srilankan_OCT\DataFiles\E943,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E943,5,46256574,42,2026-03-21T16:18:00,junction
E117,test,backend\data\Srilankan_OCT\DataFiles\E117,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E117,5,46256656,42,2026-03-21T16:18:00,junction
E011,test,backend\data\Srilankan_OCT\DataFiles\E011,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E011,13,54291708,42,2026-03-21T16:18:00,junction
E826,test,backend\data\Srilankan_OCT\DataFiles\E826,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E826,8,5149046,42,2026-03-21T16:18:00,junction
E488,test,backend\data\Srilankan_OCT\DataFiles\E488,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E488,8,5105966,42,2026-03-21T16:18:00,junction
E800,test,backend\data\Srilankan_OCT\DataFiles\E800,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E800,9,8021222,42,2026-03-21T16:18:00,junction
E735,test,backend\data\Srilankan_OCT\DataFiles\E735,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E735,16,12896570,42,2026-03-21T16:18:00,junction
E637,test,backend\data\Srilankan_OCT\DataFiles\E637,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E637,16,13205900,42,2026-03-21T16:18:00,junction
E642,test,backend\data\Srilankan_OCT\DataFiles\E642,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E642,8,5017530,42,2026-03-21T16:18:00,junction
E065,test,backend\data\Srilankan_OCT\DataFiles\E065,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E065,9,7958830,42,2026-03-21T16:18:00,junction
E960,test,backend\data\Srilankan_OCT\DataFiles\E960,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E960,5,3446088,42,2026-03-21T16:18:00,junction
E961,test,backend\data\Srilankan_OCT\DataFiles\E961,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E961,9,8041432,42,2026-03-21T16:18:00,junction
E156,test,backend\data\Srilankan_OCT\DataFiles\E156,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E156,5,3514500,42,2026-03-21T16:18:00,junction
E112,test,backend\data\Srilankan_OCT\DataFiles\E112,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E112,8,5139518,42,2026-03-21T16:18:00,junction
E048,test,backend\data\Srilankan_OCT\DataFiles\E048,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E048,15,10309674,42,2026-03-21T16:18:00,junction
E093,test,backend\data\Srilankan_OCT\DataFiles\E093,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E093,8,5126550,42,2026-03-21T16:18:00,junction
E761,test,backend\data\Srilankan_OCT\DataFiles\E761,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E761,9,7049548,42,2026-03-21T16:18:00,junction
E778,test,backend\data\Srilankan_OCT\DataFiles\E778,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E778,5,46256774,42,2026-03-21T16:18:00,junction
E141,test,backend\data\Srilankan_OCT\DataFiles\E141,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E141,9,7912934,42,2026-03-21T16:18:00,junction
E903,test,backend\data\Srilankan_OCT\DataFiles\E903,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E903,5,46257660,42,2026-03-21T16:18:00,junction
E933,test,backend\data\Srilankan_OCT\DataFiles\E933,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E933,5,1024072,42,2026-03-21T16:18:00,junction
E656,test,backend\data\Srilankan_OCT\DataFiles\E656,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E656,16,13175950,42,2026-03-21T16:18:00,junction
E861,test,backend\data\Srilankan_OCT\DataFiles\E861,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E861,9,7982270,42,2026-03-21T16:18:00,junction
E688,test,backend\data\Srilankan_OCT\DataFiles\E688,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E688,5,46256784,42,2026-03-21T16:18:00,junction
E862,test,backend\data\Srilankan_OCT\DataFiles\E862,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E862,5,3441088,42,2026-03-21T16:18:00,junction
E502,test,backend\data\Srilankan_OCT\DataFiles\E502,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E502,9,7916552,42,2026-03-21T16:18:00,junction
E811,test,backend\data\Srilankan_OCT\DataFiles\E811,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E811,12,8527076,42,2026-03-21T16:18:00,junction
E974,test,backend\data\Srilankan_OCT\DataFiles\E974,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E974,5,3376996,42,2026-03-21T16:18:00,junction
E483,test,backend\data\Srilankan_OCT\DataFiles\E483,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E483,8,5154318,42,2026-03-21T16:18:00,junction
E993,test,backend\data\Srilankan_OCT\DataFiles\E993,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E993,17,15835492,42,2026-03-21T16:18:00,junction
E506,test,backend\data\Srilankan_OCT\DataFiles\E506,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E506,5,3371108,42,2026-03-21T16:18:00,junction
E146,test,backend\data\Srilankan_OCT\DataFiles\E146,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E146,5,46257470,42,2026-03-21T16:18:00,junction
E725,test,backend\data\Srilankan_OCT\DataFiles\E725,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E725,9,7802608,42,2026-03-21T16:18:00,junction
E653,test,backend\data\Srilankan_OCT\DataFiles\E653,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E653,20,101159190,42,2026-03-21T16:18:00,junction
E767,test,backend\data\Srilankan_OCT\DataFiles\E767,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E767,17,16106454,42,2026-03-21T16:18:00,junction
E396,test,backend\data\Srilankan_OCT\DataFiles\E396,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E396,5,46256760,42,2026-03-21T16:18:00,junction
E558,test,backend\data\Srilankan_OCT\DataFiles\E558,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E558,8,5166002,42,2026-03-21T16:18:00,junction
E843,test,backend\data\Srilankan_OCT\DataFiles\E843,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E843,16,97643126,42,2026-03-21T16:18:00,junction
E395,test,backend\data\Srilankan_OCT\DataFiles\E395,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E395,5,46256016,42,2026-03-21T16:18:00,junction
E067,test,backend\data\Srilankan_OCT\DataFiles\E067,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E067,5,3439512,42,2026-03-21T16:18:00,junction
E509,test,backend\data\Srilankan_OCT\DataFiles\E509,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E509,9,7956186,42,2026-03-21T16:18:00,junction
E658,test,backend\data\Srilankan_OCT\DataFiles\E658,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E658,12,51424362,42,2026-03-21T16:18:00,junction
E559,test,backend\data\Srilankan_OCT\DataFiles\E559,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E559,5,46256056,42,2026-03-21T16:18:00,junction
E982,test,backend\data\Srilankan_OCT\DataFiles\E982,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E982,9,8053032,42,2026-03-21T16:18:00,junction
E465,test,backend\data\Srilankan_OCT\DataFiles\E465,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E465,5,46256772,42,2026-03-21T16:18:00,junction
E057,test,backend\data\Srilankan_OCT\DataFiles\E057,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E057,8,5101250,42,2026-03-21T16:18:00,junction
E569,test,backend\data\Srilankan_OCT\DataFiles\E569,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E569,12,51337582,42,2026-03-21T16:18:00,junction
E449,test,backend\data\Srilankan_OCT\DataFiles\E449,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E449,5,46257064,42,2026-03-21T16:18:00,junction
E833,test,backend\data\Srilankan_OCT\DataFiles\E833,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E833,9,7967620,42,2026-03-21T16:18:00,junction
E512,test,backend\data\Srilankan_OCT\DataFiles\E512,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E512,5,46257694,42,2026-03-21T16:18:00,junction
E635,test,backend\data\Srilankan_OCT\DataFiles\E635,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E635,16,13177404,42,2026-03-21T16:18:00,junction
E729,test,backend\data\Srilankan_OCT\DataFiles\E729,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E729,9,7795246,42,2026-03-21T16:18:00,junction
E210,test,backend\data\Srilankan_OCT\DataFiles\E210,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E210,8,5148190,42,2026-03-21T16:18:00,junction
E995,test,backend\data\Srilankan_OCT\DataFiles\E995,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E995,8,5171368,42,2026-03-21T16:18:00,junction
E806,test,backend\data\Srilankan_OCT\DataFiles\E806,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E806,8,5109436,42,2026-03-21T16:18:00,junction
E243,test,backend\data\Srilankan_OCT\DataFiles\E243,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E243,5,46256358,42,2026-03-21T16:18:00,junction
E889,test,backend\data\Srilankan_OCT\DataFiles\E889,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E889,8,5055212,42,2026-03-21T16:18:00,junction
E073,test,backend\data\Srilankan_OCT\DataFiles\E073,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E073,9,7912948,42,2026-03-21T16:18:00,junction
E508,test,backend\data\Srilankan_OCT\DataFiles\E508,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E508,9,7955178,42,2026-03-21T16:18:00,junction
E375,test,backend\data\Srilankan_OCT\DataFiles\E375,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E375,5,46256342,42,2026-03-21T16:18:00,junction
E603,test,backend\data\Srilankan_OCT\DataFiles\E603,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E603,5,46256082,42,2026-03-21T16:18:00,junction
E625,test,backend\data\Srilankan_OCT\DataFiles\E625,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E625,19,56535526,42,2026-03-21T16:18:00,junction
E208,test,backend\data\Srilankan_OCT\DataFiles\E208,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E208,9,8054098,42,2026-03-21T16:18:00,junction
E618,test,backend\data\Srilankan_OCT\DataFiles\E618,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E618,8,5077100,42,2026-03-21T16:18:00,junction
E917,test,backend\data\Srilankan_OCT\DataFiles\E917,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E917,9,92513528,42,2026-03-21T16:18:00,junction
E720,test,backend\data\Srilankan_OCT\DataFiles\E720,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E720,5,46257224,42,2026-03-21T16:18:00,junction
E958,test,backend\data\Srilankan_OCT\DataFiles\E958,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E958,5,3429770,42,2026-03-21T16:18:00,junction
E952,test,backend\data\Srilankan_OCT\DataFiles\E952,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E952,12,51407448,42,2026-03-21T16:18:00,junction
E103,test,backend\data\Srilankan_OCT\DataFiles\E103,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E103,5,3479134,42,2026-03-21T16:18:00,junction
E978,test,backend\data\Srilankan_OCT\DataFiles\E978,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E978,5,46256966,42,2026-03-21T16:18:00,junction
E081,test,backend\data\Srilankan_OCT\DataFiles\E081,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E081,9,92514252,42,2026-03-21T16:18:00,junction
E532,test,backend\data\Srilankan_OCT\DataFiles\E532,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E532,8,5151268,42,2026-03-21T16:18:00,junction
E464,test,backend\data\Srilankan_OCT\DataFiles\E464,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E464,5,46257414,42,2026-03-21T16:18:00,junction
E046,test,backend\data\Srilankan_OCT\DataFiles\E046,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E046,15,10296422,42,2026-03-21T16:18:00,junction
E071,test,backend\data\Srilankan_OCT\DataFiles\E071,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E071,8,5067154,42,2026-03-21T16:18:00,junction
E349,test,backend\data\Srilankan_OCT\DataFiles\E349,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E349,9,7835972,42,2026-03-21T16:18:00,junction
E854,test,backend\data\Srilankan_OCT\DataFiles\E854,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E854,5,46256422,42,2026-03-21T16:18:00,junction
E615,test,backend\data\Srilankan_OCT\DataFiles\E615,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E615,9,7672648,42,2026-03-21T16:18:00,junction
E900,test,backend\data\Srilankan_OCT\DataFiles\E900,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E900,12,51394406,42,2026-03-21T16:18:00,junction
E910,test,backend\data\Srilankan_OCT\DataFiles\E910,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E910,9,49771020,42,2026-03-21T16:18:00,junction
E536,test,backend\data\Srilankan_OCT\DataFiles\E536,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E536,9,8086036,42,2026-03-21T16:18:00,junction
E825,test,backend\data\Srilankan_OCT\DataFiles\E825,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E825,5,46256326,42,2026-03-21T16:18:00,junction
E080,test,backend\data\Srilankan_OCT\DataFiles\E080,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E080,9,92513804,42,2026-03-21T16:18:00,junction
E634,test,backend\data\Srilankan_OCT\DataFiles\E634,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E634,5,3530970,42,2026-03-21T16:18:00,junction
E127,test,backend\data\Srilankan_OCT\DataFiles\E127,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E127,9,49739940,42,2026-03-21T16:18:00,junction
E809,test,backend\data\Srilankan_OCT\DataFiles\E809,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E809,9,8025782,42,2026-03-21T16:18:00,junction
E726,test,backend\data\Srilankan_OCT\DataFiles\E726,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E726,5,3511686,42,2026-03-21T16:18:00,junction
E044,test,backend\data\Srilankan_OCT\DataFiles\E044,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E044,12,51397848,42,2026-03-21T16:18:00,junction
E503,test,backend\data\Srilankan_OCT\DataFiles\E503,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E503,9,7922720,42,2026-03-21T16:18:00,junction
E884,test,backend\data\Srilankan_OCT\DataFiles\E884,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E884,17,100519422,42,2026-03-21T16:18:00,junction
E591,test,backend\data\Srilankan_OCT\DataFiles\E591,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E591,5,46257204,42,2026-03-21T16:18:00,junction
E609,test,backend\data\Srilankan_OCT\DataFiles\E609,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E609,5,46256920,42,2026-03-21T16:18:00,junction
E099,test,backend\data\Srilankan_OCT\DataFiles\E099,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E099,5,3465236,42,2026-03-21T16:18:00,junction
E636,test,backend\data\Srilankan_OCT\DataFiles\E636,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E636,16,13168810,42,2026-03-21T16:18:00,junction
E094,test,backend\data\Srilankan_OCT\DataFiles\E094,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E094,8,5129836,42,2026-03-21T16:18:00,junction
E991,test,backend\data\Srilankan_OCT\DataFiles\E991,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E991,8,5109028,42,2026-03-21T16:18:00,junction
E582,test,backend\data\Srilankan_OCT\DataFiles\E582,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E582,5,3544558,42,2026-03-21T16:18:00,junction
E402,test,backend\data\Srilankan_OCT\DataFiles\E402,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E402,9,92513108,42,2026-03-21T16:18:00,junction
E159,test,backend\data\Srilankan_OCT\DataFiles\E159,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E159,5,3358606,42,2026-03-21T16:18:00,junction
E964,test,backend\data\Srilankan_OCT\DataFiles\E964,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E964,8,5147370,42,2026-03-21T16:18:00,junction
